Zmienna;Typ informacji;Jednostka terytorialna;Płeć;Wiek - pojedyncze roczniki;Szereg czasowy;Wartość
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2006;192827
Ludność;[osoba];POLSKA;Mężczyźni;38 lat;2006;237767
Ludność;[osoba];POLSKA;Mężczyźni;27 lat;2006;319816
Ludność;[osoba];POLSKA;Mężczyźni;43 lata;2006;249438
Ludność;[osoba];POLSKA;Mężczyźni;91 lat;2006;4809
Ludność;[osoba];POLSKA;Kobiety;96 lat;2006;4696
Ludność;[osoba];POLSKA;Kobiety;90 lat;2006;17201
Ludność;[osoba];POLSKA;Mężczyźni;25 lat;2006;318978
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2006;251480
Ludność;[osoba];POLSKA;Kobiety;100 lat i więcej;2006;2239
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2006;2919
Ludność;[osoba];POLSKA;Kobiety;94 lata;2006;9311
Ludność;[osoba];POLSKA;Mężczyźni;3 lata;2006;179261
Ludność;[osoba];POLSKA;Mężczyźni;24 lata;2006;335811
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2006;274743
Ludność;[osoba];POLSKA;Kobiety;93 lata;2006;11570
Ludność;[osoba];POLSKA;Mężczyźni;40 lat;2006;235603
Ludność;[osoba];POLSKA;Ogółem;1 rok;2006;362442
Ludność;[osoba];POLSKA;Ogółem;26 lat;2006;639809
Ludność;[osoba];POLSKA;Ogółem;77 lat;2006;227835
Ludność;[osoba];POLSKA;Ogółem;71 lat;2006;287801
Ludność;[osoba];POLSKA;Ogółem;66 lat;2006;306114
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2006;271976
Ludność;[osoba];POLSKA;Mężczyźni;60 lat;2006;194656
Ludność;[osoba];POLSKA;Kobiety;22 lata;2006;330939
Ludność;[osoba];POLSKA;Kobiety;17 lat;2006;270635
Ludność;[osoba];POLSKA;Kobiety;11 lat;2006;214381
Ludność;[osoba];POLSKA;Kobiety;33 lata;2006;270466
Ludność;[osoba];POLSKA;Kobiety;44 lata;2006;251332
Ludność;[osoba];POLSKA;Kobiety;68 lat;2006;173011
Ludność;[osoba];POLSKA;Kobiety;99 lat;2006;1271
Ludność;[osoba];POLSKA;Ogółem;27 lat;2006;630058
Ludność;[osoba];POLSKA;Ogółem;38 lat;2006;470288
Ludność;[osoba];POLSKA;Ogółem;23 lata;2006;687421
Ludność;[osoba];POLSKA;Ogółem;32 lata;2006;570314
Ludność;[osoba];POLSKA;Ogółem;12 lat;2006;463650
Ludność;[osoba];POLSKA;Ogółem;25 lat;2006;629405
Ludność;[osoba];POLSKA;Ogółem;13 lat;2006;482886
Ludność;[osoba];POLSKA;Ogółem;2 lata;2006;353924
Ludność;[osoba];POLSKA;Ogółem;19 lat;2006;580979
Ludność;[osoba];POLSKA;Ogółem;41 lat;2006;475863
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2006;1776
Ludność;[osoba];POLSKA;Kobiety;91 lat;2006;15066
Ludność;[osoba];POLSKA;Mężczyźni;5 lat;2006;185515
Ludność;[osoba];POLSKA;Mężczyźni;44 lata;2006;251815
Ludność;[osoba];POLSKA;Kobiety;0lat;2006;181041
Ludność;[osoba];POLSKA;Kobiety;25 lat;2006;310427
Ludność;[osoba];POLSKA;Kobiety;78 lat;2006;136223
Ludność;[osoba];POLSKA;Ogółem;43 lata;2006;497881
Ludność;[osoba];POLSKA;Ogółem;96 lat;2006;6023
Ludność;[osoba];POLSKA;Ogółem;90 lat;2006;22953
Ludność;[osoba];POLSKA;Ogółem;83 lata;2006;125799
Ludność;[osoba];POLSKA;Mężczyźni;61 lat;2006;139185
Ludność;[osoba];POLSKA;Mężczyźni;67 lat;2006;130837
Ludność;[osoba];POLSKA;Mężczyźni;78 lat;2006;74586
Ludność;[osoba];POLSKA;Mężczyźni;56 lat;2006;260540
Ludność;[osoba];POLSKA;Ogółem;39 lat;2006;463849
Ludność;[osoba];POLSKA;Ogółem;33 lata;2006;547481
Ludność;[osoba];POLSKA;Ogółem;28 lat;2006;613867
Ludność;[osoba];POLSKA;Kobiety;29 lat;2006;297991
Ludność;[osoba];POLSKA;Kobiety;12 lat;2006;227239
Ludność;[osoba];POLSKA;Kobiety;23 lata;2006;338830
Ludność;[osoba];POLSKA;Ogółem;53 lata;2006;591806
Ludność;[osoba];POLSKA;Ogółem;48 lat;2006;610799
Ludność;[osoba];POLSKA;Kobiety;85 lat;2006;58810
Ludność;[osoba];POLSKA;Kobiety;69 lat;2006;173462
Ludność;[osoba];POLSKA;Kobiety;8 lat;2006;190367
Ludność;[osoba];POLSKA;Mężczyźni;53 lata;2006;285639
Ludność;[osoba];POLSKA;Mężczyźni;87 lat;2006;14448
Ludność;[osoba];POLSKA;Ogółem;64 lata;2006;278946
Ludność;[osoba];POLSKA;Ogółem;80 lat;2006;172563
Ludność;[osoba];POLSKA;Ogółem;75 lat;2006;258227
Ludność;[osoba];POLSKA;Mężczyźni;59 lat;2006;217843
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2006;304880
Ludność;[osoba];POLSKA;Mężczyźni;15 lat;2006;274036
Ludność;[osoba];POLSKA;Mężczyźni;20 lat;2006;311092
Ludność;[osoba];POLSKA;Mężczyźni;1 rok;2006;186258
Ludność;[osoba];POLSKA;Mężczyźni;37 lat;2006;240722
Ludność;[osoba];POLSKA;Mężczyźni;47 lat;2006;290684
Ludność;[osoba];POLSKA;Kobiety;3 lata;2006;169424
Ludność;[osoba];POLSKA;Kobiety;24 lata;2006;324092
Ludność;[osoba];POLSKA;Kobiety;13 lat;2006;236037
Ludność;[osoba];POLSKA;Kobiety;19 lat;2006;283920
Ludność;[osoba];POLSKA;Kobiety;40 lat;2006;231831
Ludność;[osoba];POLSKA;Kobiety;46 lat;2006;280291
Ludność;[osoba];POLSKA;Ogółem;15 lat;2006;534787
Ludność;[osoba];POLSKA;Mężczyźni;97 lat;2006;763
Ludność;[osoba];POLSKA;Ogółem;20 lat;2006;610625
Ludność;[osoba];POLSKA;Ogółem;31 lat;2006;590231
Ludność;[osoba];POLSKA;Ogółem;37 lat;2006;476362
Ludność;[osoba];POLSKA;Mężczyźni;66 lat;2006;132703
Ludność;[osoba];POLSKA;Ogółem;62 lata;2006;296137
Ludność;[osoba];POLSKA;Mężczyźni;82 lata;2006;41745
Ludność;[osoba];POLSKA;Mężczyźni;77 lat;2006;83109
Ludność;[osoba];POLSKA;Mężczyźni;71 lat;2006;117168
Ludność;[osoba];POLSKA;Ogółem;84 lata;2006;107542
Ludność;[osoba];POLSKA;Ogółem;68 lat;2006;299348
Ludność;[osoba];POLSKA;Kobiety;39 lat;2006;229877
Ludność;[osoba];POLSKA;Kobiety;62 lata;2006;162309
Ludność;[osoba];POLSKA;Kobiety;57 lat;2006;273565
Ludność;[osoba];POLSKA;Kobiety;51 lat;2006;317677
Ludność;[osoba];POLSKA;Kobiety;9 lat;2006;198408
Ludność;[osoba];POLSKA;Kobiety;73 lata;2006;158023
Ludność;[osoba];POLSKA;Kobiety;84 lata;2006;76411
Ludność;[osoba];POLSKA;Ogółem;18 lat;2006;568934
Ludność;[osoba];POLSKA;Ogółem;69 lat;2006;298134
Ludność;[osoba];POLSKA;Ogółem;29 lat;2006;605211
Ludność;[osoba];POLSKA;Ogółem;4 lata;2006;352075
Ludność;[osoba];POLSKA;Ogółem;34 lata;2006;531307
Ludność;[osoba];POLSKA;Ogółem;85 lat;2006;82551
Ludność;[osoba];POLSKA;Ogółem;36 lat;2006;496823
Ludność;[osoba];POLSKA;Ogółem;3 lata;2006;348685
Ludność;[osoba];POLSKA;Ogółem;24 lata;2006;659903
Ludność;[osoba];POLSKA;Ogółem;40 lat;2006;467434
Ludność;[osoba];POLSKA;Ogółem;35 lat;2006;508717
Ludność;[osoba];POLSKA;Ogółem;57 lat;2006;518514
Ludność;[osoba];POLSKA;Ogółem;88 lat;2007;44933
Ludność;[osoba];POLSKA;Ogółem;93 lata;2007;15682
Ludność;[osoba];POLSKA;Mężczyźni;96 lat;2007;1288
Ludność;[osoba];POLSKA;Ogółem;51 lat;2007;612379
Ludność;[osoba];POLSKA;Ogółem;46 lat;2007;519196
Ludność;[osoba];POLSKA;Kobiety;15 lat;2007;246717
Ludność;[osoba];POLSKA;Kobiety;26 lat;2007;310074
Ludność;[osoba];POLSKA;Kobiety;20 lat;2007;283698
Ludność;[osoba];POLSKA;Kobiety;1 rok;2007;181091
Ludność;[osoba];POLSKA;Kobiety;5 lat;2007;170821
Ludność;[osoba];POLSKA;Kobiety;42 lata;2007;235716
Ludność;[osoba];POLSKA;Kobiety;37 lat;2007;244943
Ludność;[osoba];POLSKA;Kobiety;2 lata;2007;176134
Ludność;[osoba];POLSKA;Kobiety;14 lat;2007;235872
Ludność;[osoba];POLSKA;Kobiety;49 lat;2007;308571
Ludność;[osoba];POLSKA;Kobiety;41 lat;2007;231356
Ludność;[osoba];POLSKA;Kobiety;30 lat;2007;297614
Ludność;[osoba];POLSKA;Kobiety;36 lat;2007;251397
Ludność;[osoba];POLSKA;Kobiety;81 lat;2007;110242
Ludność;[osoba];POLSKA;Kobiety;76 lat;2007;153956
Ludność;[osoba];POLSKA;Ogółem;47 lat;2007;552273
Ludność;[osoba];POLSKA;Ogółem;94 lata;2007;11563
Ludność;[osoba];POLSKA;Ogółem;89 lat;2007;26925
Ludność;[osoba];POLSKA;Ogółem;61 lat;2007;415515
Ludność;[osoba];POLSKA;Mężczyźni;4 lata;2007;179169
Ludność;[osoba];POLSKA;Mężczyźni;34 lata;2007;276392
Ludność;[osoba];POLSKA;Mężczyźni;29 lat;2007;310365
Ludność;[osoba];POLSKA;Kobiety;92 lata;2007;12107
Ludność;[osoba];POLSKA;Kobiety;98 lat;2007;1854
Ludność;[osoba];POLSKA;Kobiety;58 lat;2007;271755
Ludność;[osoba];POLSKA;Kobiety;52 lata;2007;316318
Ludność;[osoba];POLSKA;Kobiety;66 lat;2007;162780
Ludność;[osoba];POLSKA;Kobiety;82 lata;2007;105915
Ludność;[osoba];POLSKA;Kobiety;88 lat;2007;32986
Ludność;[osoba];POLSKA;Kobiety;77 lat;2007;153713
Ludność;[osoba];POLSKA;Ogółem;76 lat;2007;247318
Ludność;[osoba];POLSKA;Ogółem;45 lat;2007;500908
Ludność;[osoba];POLSKA;Ogółem;70 lat;2007;290405
Ludność;[osoba];POLSKA;Ogółem;50 lat;2007;616486
Ludność;[osoba];POLSKA;Ogółem;81 lat;2007;160536
Ludność;[osoba];POLSKA;Mężczyźni;70 lat;2007;119831
Ludność;[osoba];POLSKA;Mężczyźni;92 lata;2007;3716
Ludność;[osoba];POLSKA;Mężczyźni;27 lat;2007;323212
Ludność;[osoba];POLSKA;Mężczyźni;21 lat;2007;309873
Ludność;[osoba];POLSKA;Mężczyźni;16 lat;2007;273792
Ludność;[osoba];POLSKA;Mężczyźni;10 lat;2007;208420
Ludność;[osoba];POLSKA;Mężczyźni;32 lata;2007;297641
Ludność;[osoba];POLSKA;Mężczyźni;25 lat;2007;334926
Ludność;[osoba];POLSKA;Mężczyźni;2 lata;2007;186197
Ludność;[osoba];POLSKA;Mężczyźni;14 lat;2007;246635
Ludność;[osoba];POLSKA;Mężczyźni;0lat;2007;198351
Ludność;[osoba];POLSKA;Mężczyźni;30 lat;2007;306611
Ludność;[osoba];POLSKA;Mężczyźni;100 lat i więcej;2007;790
Ludność;[osoba];POLSKA;Mężczyźni;13 lat;2007;236288
Ludność;[osoba];POLSKA;Mężczyźni;9 lat;2007;200844
Ludność;[osoba];POLSKA;Mężczyźni;19 lat;2007;289108
Ludność;[osoba];POLSKA;Mężczyźni;35 lat;2007;268516
Ludność;[osoba];POLSKA;Kobiety;32 lata;2007;291562
Ludność;[osoba];POLSKA;Kobiety;56 lat;2007;297504
Ludność;[osoba];POLSKA;Kobiety;61 lat;2007;224898
Ludność;[osoba];POLSKA;Ogółem;60 lat;2007;459406
Ludność;[osoba];POLSKA;Ogółem;82 lata;2007;152165
Ludność;[osoba];POLSKA;Mężczyźni;73 lata;2007;104562
Ludność;[osoba];POLSKA;Mężczyźni;79 lat;2007;68960
Ludność;[osoba];POLSKA;Mężczyźni;98 lat;2007;527
Ludność;[osoba];POLSKA;Mężczyźni;68 lat;2007;126478
Ludność;[osoba];POLSKA;Kobiety;28 lat;2007;309861
Ludność;[osoba];POLSKA;Ogółem;55 lat;2007;578444
Ludność;[osoba];POLSKA;Ogółem;44 lata;2007;495878
Ludność;[osoba];POLSKA;Ogółem;21 lat;2007;609117
Ludność;[osoba];POLSKA;Ogółem;5 lat;2007;351867
Ludność;[osoba];POLSKA;Ogółem;10 lat;2007;406705
Ludność;[osoba];POLSKA;Ogółem;16 lat;2007;534407
Ludność;[osoba];POLSKA;Mężczyźni;63 lata;2007;130606
Ludność;[osoba];POLSKA;Mężczyźni;85 lat;2007;27216
Ludność;[osoba];POLSKA;Mężczyźni;58 lat;2007;240829
Ludność;[osoba];POLSKA;Mężczyźni;8 lat;2007;194694
Ludność;[osoba];POLSKA;Ogółem;14 lat;2007;482507
Ludność;[osoba];POLSKA;Mężczyźni;74 lata;2007;98628
Ludność;[osoba];POLSKA;Kobiety;31 lat;2007;300493
Ludność;[osoba];POLSKA;Kobiety;55 lat;2007;301966
Ludność;[osoba];POLSKA;Mężczyźni;88 lat;2007;11947
Ludność;[osoba];POLSKA;Kobiety;60 lat;2007;245771
Ludność;[osoba];POLSKA;Mężczyźni;22 lata;2007;331826
Ludność;[osoba];POLSKA;Kobiety;64 lata;2007;155801
Ludność;[osoba];POLSKA;Kobiety;75 lat;2007;158073
Ludność;[osoba];POLSKA;Kobiety;86 lat;2007;52506
Ludność;[osoba];POLSKA;Kobiety;80 lat;2007;116339
Ludność;[osoba];POLSKA;Ogółem;99 lat;2007;1648
Ludność;[osoba];POLSKA;Kobiety;7 lat;2007;183031
Ludność;[osoba];POLSKA;Kobiety;65 lat;2007;153312
Ludność;[osoba];POLSKA;Ogółem;6 lat;2007;361873
Ludność;[osoba];POLSKA;Ogółem;54 lata;2007;586786
Ludność;[osoba];POLSKA;Ogółem;49 lat;2007;607130
Ludność;[osoba];POLSKA;Kobiety;87 lat;2007;44247
Ludność;[osoba];POLSKA;Kobiety;70 lat;2007;170574
Ludność;[osoba];POLSKA;Mężczyźni;89 lat;2007;6869
Ludność;[osoba];POLSKA;Mężczyźni;72 lata;2007;111866
Ludność;[osoba];POLSKA;Mężczyźni;83 lata;2007;37264
Ludność;[osoba];POLSKA;Mężczyźni;23 lata;2007;341389
Ludność;[osoba];POLSKA;Mężczyźni;18 lat;2007;283087
Ludność;[osoba];POLSKA;Mężczyźni;12 lat;2007;223772
Ludność;[osoba];POLSKA;Mężczyźni;94 lata;2007;2699
Ludność;[osoba];POLSKA;Kobiety;18 lat;2007;270497
Ludność;[osoba];POLSKA;Kobiety;45 lat;2007;250684
Ludność;[osoba];POLSKA;Kobiety;47 lat;2007;279496
Ludność;[osoba];POLSKA;Kobiety;4 lata;2007;169335
Ludność;[osoba];POLSKA;Kobiety;34 lata;2007;270084
Ludność;[osoba];POLSKA;Ogółem;92 lata;2007;15823
Ludność;[osoba];POLSKA;Kobiety;74 lata;2007;154067
Ludność;[osoba];POLSKA;Kobiety;69 lat;2007;170459
Ludność;[osoba];POLSKA;Ogółem;87 lat;2007;61556
Ludność;[osoba];POLSKA;Ogółem;98 lat;2007;2381
Ludność;[osoba];POLSKA;Ogółem;65 lat;2007;273933
Ludność;[osoba];POLSKA;Ogółem;56 lat;2007;565308
Ludność;[osoba];POLSKA;Ogółem;7 lat;2007;375714
Ludność;[osoba];POLSKA;Mężczyźni;7 lat;2007;192683
Ludność;[osoba];POLSKA;Mężczyźni;64 lata;2007;125136
Ludność;[osoba];POLSKA;Mężczyźni;80 lat;2007;57644
Ludność;[osoba];POLSKA;Mężczyźni;86 lat;2007;20523
Ludność;[osoba];POLSKA;Mężczyźni;75 lat;2007;96965
Ludność;[osoba];POLSKA;Mężczyźni;42 lata;2007;238481
Ludność;[osoba];POLSKA;Mężczyźni;31 lat;2007;307885
Ludność;[osoba];POLSKA;Mężczyźni;37 lat;2007;250791
Ludność;[osoba];POLSKA;Mężczyźni;90 lat;2007;5720
Ludność;[osoba];POLSKA;Kobiety;95 lat;2007;6986
Ludność;[osoba];POLSKA;Ogółem;0lat;2007;386191
Ludność;[osoba];POLSKA;Mężczyźni;48 lat;2007;288312
Ludność;[osoba];POLSKA;Kobiety;35 lat;2007;261756
Ludność;[osoba];POLSKA;Kobiety;48 lat;2007;295726
Ludność;[osoba];POLSKA;Mężczyźni;84 lata;2007;33053
Ludność;[osoba];POLSKA;Kobiety;59 lat;2007;263412
Ludność;[osoba];POLSKA;Kobiety;53 lata;2007;307440
Ludność;[osoba];POLSKA;Kobiety;27 lat;2007;315514
Ludność;[osoba];POLSKA;Kobiety;16 lat;2007;260615
Ludność;[osoba];POLSKA;Kobiety;10 lat;2007;198285
Ludność;[osoba];POLSKA;Kobiety;21 lat;2007;299244
Ludność;[osoba];POLSKA;Kobiety;50 lat;2007;314672
Ludność;[osoba];POLSKA;Kobiety;43 lata;2007;241597
Ludność;[osoba];POLSKA;Kobiety;38 lat;2007;235273
Ludność;[osoba];POLSKA;Ogółem;73 lata;2007;265367
Ludność;[osoba];POLSKA;Ogółem;79 lat;2007;198888
Ludność;[osoba];POLSKA;Ogółem;68 lat;2007;298731
Ludność;[osoba];POLSKA;Mężczyźni;57 lat;2007;256323
Ludność;[osoba];POLSKA;Mężczyźni;51 lat;2007;299021
Ludność;[osoba];POLSKA;Mężczyźni;62 lata;2007;136112
Ludność;[osoba];POLSKA;Kobiety;79 lat;2007;129928
Ludność;[osoba];POLSKA;Ogółem;86 lat;2007;73029
Ludność;[osoba];POLSKA;Ogółem;91 lat;2007;18735
Ludność;[osoba];POLSKA;Ogółem;97 lat;2007;4420
Ludność;[osoba];POLSKA;Kobiety;97 lat;2007;3442
Ludność;[osoba];POLSKA;Ogółem;74 lata;2007;252695
Ludność;[osoba];POLSKA;Ogółem;8 lat;2007;379993
Ludność;[osoba];POLSKA;Mężczyźni;52 lata;2007;299652
Ludność;[osoba];POLSKA;Mężczyźni;69 lat;2007;121869
Ludność;[osoba];POLSKA;Mężczyźni;17 lat;2007;280370
Ludność;[osoba];POLSKA;Mężczyźni;11 lat;2007;218535
Ludność;[osoba];POLSKA;Mężczyźni;93 lata;2007;3646
Ludność;[osoba];POLSKA;Mężczyźni;28 lat;2007;319208
Ludność;[osoba];POLSKA;Mężczyźni;39 lat;2007;236889
Ludność;[osoba];POLSKA;Mężczyźni;33 lata;2007;288606
Ludność;[osoba];POLSKA;Kobiety;67 lat;2007;171169
Ludność;[osoba];POLSKA;Kobiety;6 lat;2007;176465
Ludność;[osoba];POLSKA;Kobiety;54 lata;2007;304741
Ludność;[osoba];POLSKA;Kobiety;89 lat;2007;20056
Ludność;[osoba];POLSKA;Kobiety;83 lata;2007;89475
Ludność;[osoba];POLSKA;Ogółem;63 lata;2007;291330
Ludność;[osoba];POLSKA;Ogółem;58 lat;2007;512584
Ludność;[osoba];POLSKA;Ogółem;72 lata;2007;279052
Ludność;[osoba];POLSKA;Ogółem;52 lata;2007;615970
Ludność;[osoba];POLSKA;Ogółem;67 lat;2007;299753
Ludność;[osoba];POLSKA;Mężczyźni;50 lat;2007;301814
Ludność;[osoba];POLSKA;Mężczyźni;45 lat;2007;250224
Ludność;[osoba];POLSKA;Ogółem;22 lata;2007;652836
Ludność;[osoba];POLSKA;Ogółem;17 lat;2007;548237
Ludność;[osoba];POLSKA;Ogółem;11 lat;2007;426230
Ludność;[osoba];POLSKA;Mężczyźni;99 lat;2007;370
Ludność;[osoba];POLSKA;Kobiety;71 lat;2007;172373
Ludność;[osoba];POLSKA;Ogółem;9 lat;2007;391110
Ludność;[osoba];POLSKA;Ogółem;42 lata;2007;474197
Ludność;[osoba];POLSKA;Ogółem;59 lat;2007;495172
Ludność;[osoba];POLSKA;Ogółem;95 lat;2007;8907
Ludność;[osoba];POLSKA;Kobiety;63 lata;2007;160724
Ludność;[osoba];POLSKA;Mężczyźni;54 lata;2007;282045
Ludność;[osoba];POLSKA;Mężczyźni;65 lat;2007;120621
Ludność;[osoba];POLSKA;Mężczyźni;76 lat;2007;93362
Ludność;[osoba];POLSKA;Mężczyźni;81 lat;2007;50294
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2007;185408
Ludność;[osoba];POLSKA;Mężczyźni;38 lat;2007;239920
Ludność;[osoba];POLSKA;Mężczyźni;43 lata;2007;243415
Ludność;[osoba];POLSKA;Kobiety;96 lat;2007;4480
Ludność;[osoba];POLSKA;Mężczyźni;91 lat;2007;4565
Ludność;[osoba];POLSKA;Kobiety;90 lat;2007;16220
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2007;256296
Ludność;[osoba];POLSKA;Mężczyźni;41 lat;2007;234559
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2007;3333
Ludność;[osoba];POLSKA;Kobiety;100 lat i więcej;2007;2543
Ludność;[osoba];POLSKA;Kobiety;94 lata;2007;8864
Ludność;[osoba];POLSKA;Mężczyźni;3 lata;2007;182108
Ludność;[osoba];POLSKA;Mężczyźni;24 lata;2007;347278
Ludność;[osoba];POLSKA;Kobiety;93 lata;2007;12036
Ludność;[osoba];POLSKA;Mężczyźni;40 lat;2007;232999
Ludność;[osoba];POLSKA;Ogółem;1 rok;2007;372649
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2007;258172
Ludność;[osoba];POLSKA;Ogółem;26 lat;2007;628388
Ludność;[osoba];POLSKA;Ogółem;77 lat;2007;242555
Ludność;[osoba];POLSKA;Ogółem;71 lat;2007;290138
Ludność;[osoba];POLSKA;Ogółem;66 lat;2007;289008
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2007;276478
Ludność;[osoba];POLSKA;Mężczyźni;60 lat;2007;213635
Ludność;[osoba];POLSKA;Kobiety;22 lata;2007;321010
Ludność;[osoba];POLSKA;Kobiety;17 lat;2007;267867
Ludność;[osoba];POLSKA;Kobiety;11 lat;2007;207695
Ludność;[osoba];POLSKA;Kobiety;33 lata;2007;280664
Ludność;[osoba];POLSKA;Kobiety;51 lat;2007;313358
Ludność;[osoba];POLSKA;Kobiety;44 lata;2007;247876
Ludność;[osoba];POLSKA;Kobiety;68 lat;2007;172253
Ludność;[osoba];POLSKA;Kobiety;99 lat;2007;1278
Ludność;[osoba];POLSKA;Ogółem;38 lat;2007;475193
Ludność;[osoba];POLSKA;Ogółem;27 lat;2007;638726
Ludność;[osoba];POLSKA;Ogółem;23 lata;2007;672026
Ludność;[osoba];POLSKA;Ogółem;32 lata;2007;589203
Ludność;[osoba];POLSKA;Ogółem;12 lat;2007;438039
Ludność;[osoba];POLSKA;Ogółem;30 lat;2007;604225
Ludność;[osoba];POLSKA;Ogółem;25 lat;2007;658645
Ludność;[osoba];POLSKA;Ogółem;13 lat;2007;463394
Ludność;[osoba];POLSKA;Ogółem;2 lata;2007;362331
Ludność;[osoba];POLSKA;Ogółem;19 lat;2007;567643
Ludność;[osoba];POLSKA;Ogółem;41 lat;2007;465915
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2007;1921
Ludność;[osoba];POLSKA;Kobiety;91 lat;2007;14170
Ludność;[osoba];POLSKA;Mężczyźni;5 lat;2007;181046
Ludność;[osoba];POLSKA;Mężczyźni;44 lata;2007;248002
Ludność;[osoba];POLSKA;Kobiety;0lat;2007;187840
Ludność;[osoba];POLSKA;Kobiety;25 lat;2007;323719
Ludność;[osoba];POLSKA;Kobiety;78 lat;2007;138781
Ludność;[osoba];POLSKA;Kobiety;72 lata;2007;167186
Ludność;[osoba];POLSKA;Ogółem;96 lat;2007;5768
Ludność;[osoba];POLSKA;Ogółem;90 lat;2007;21940
Ludność;[osoba];POLSKA;Ogółem;43 lata;2007;485012
Ludność;[osoba];POLSKA;Ogółem;78 lat;2007;215928
Ludność;[osoba];POLSKA;Ogółem;83 lata;2007;126739
Ludność;[osoba];POLSKA;Mężczyźni;61 lat;2007;190617
Ludność;[osoba];POLSKA;Mężczyźni;67 lat;2007;128584
Ludność;[osoba];POLSKA;Mężczyźni;78 lat;2007;77147
Ludność;[osoba];POLSKA;Mężczyźni;56 lat;2007;267804
Ludność;[osoba];POLSKA;Ogółem;39 lat;2007;469024
Ludność;[osoba];POLSKA;Ogółem;33 lata;2007;569270
Ludność;[osoba];POLSKA;Ogółem;28 lat;2007;629069
Ludność;[osoba];POLSKA;Kobiety;29 lat;2007;302566
Ludność;[osoba];POLSKA;Kobiety;12 lat;2007;214267
Ludność;[osoba];POLSKA;Kobiety;23 lata;2007;330637
Ludność;[osoba];POLSKA;Ogółem;53 lata;2007;593650
Ludność;[osoba];POLSKA;Ogółem;48 lat;2007;584038
Ludność;[osoba];POLSKA;Kobiety;85 lat;2007;69092
Ludność;[osoba];POLSKA;Kobiety;8 lat;2007;185299
Ludność;[osoba];POLSKA;Mężczyźni;53 lata;2007;286210
Ludność;[osoba];POLSKA;Mężczyźni;87 lat;2007;17309
Ludność;[osoba];POLSKA;Ogółem;64 lata;2007;280937
Ludność;[osoba];POLSKA;Ogółem;80 lat;2007;173983
Ludność;[osoba];POLSKA;Ogółem;75 lat;2007;255038
Ludność;[osoba];POLSKA;Mężczyźni;59 lat;2007;231760
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2007;298559
Ludność;[osoba];POLSKA;Mężczyźni;26 lat;2007;318314
Ludność;[osoba];POLSKA;Mężczyźni;15 lat;2007;257691
Ludność;[osoba];POLSKA;Mężczyźni;20 lat;2007;295968
Ludność;[osoba];POLSKA;Mężczyźni;1 rok;2007;191558
Ludność;[osoba];POLSKA;Mężczyźni;47 lat;2007;272777
Ludność;[osoba];POLSKA;Kobiety;3 lata;2007;171663
Ludność;[osoba];POLSKA;Kobiety;24 lata;2007;338532
Ludność;[osoba];POLSKA;Kobiety;13 lat;2007;227106
Ludność;[osoba];POLSKA;Kobiety;19 lat;2007;278535
Ludność;[osoba];POLSKA;Kobiety;40 lat;2007;229481
Ludność;[osoba];POLSKA;Kobiety;46 lat;2007;261024
Ludność;[osoba];POLSKA;Ogółem;15 lat;2007;504408
Ludność;[osoba];POLSKA;Mężczyźni;97 lat;2007;978
Ludność;[osoba];POLSKA;Ogółem;20 lat;2007;579666
Ludność;[osoba];POLSKA;Ogółem;31 lat;2007;608378
Ludność;[osoba];POLSKA;Ogółem;37 lat;2007;495734
Ludność;[osoba];POLSKA;Mężczyźni;66 lat;2007;126228
Ludność;[osoba];POLSKA;Ogółem;62 lata;2007;299999
Ludność;[osoba];POLSKA;Mężczyźni;82 lata;2007;46250
Ludność;[osoba];POLSKA;Mężczyźni;77 lat;2007;88842
Ludność;[osoba];POLSKA;Mężczyźni;71 lat;2007;117765
Ludność;[osoba];POLSKA;Ogółem;84 lata;2007;113865
Ludność;[osoba];POLSKA;Kobiety;39 lat;2007;232135
Ludność;[osoba];POLSKA;Kobiety;62 lata;2007;163887
Ludność;[osoba];POLSKA;Kobiety;57 lat;2007;285110
Ludność;[osoba];POLSKA;Kobiety;9 lat;2007;190266
Ludność;[osoba];POLSKA;Kobiety;73 lata;2007;160805
Ludność;[osoba];POLSKA;Kobiety;84 lata;2007;80812
Ludność;[osoba];POLSKA;Ogółem;18 lat;2007;553584
Ludność;[osoba];POLSKA;Ogółem;69 lat;2007;292328
Ludność;[osoba];POLSKA;Ogółem;29 lat;2007;612931
Ludność;[osoba];POLSKA;Ogółem;4 lata;2007;348504
Ludność;[osoba];POLSKA;Ogółem;34 lata;2007;546476
Ludność;[osoba];POLSKA;Ogółem;85 lat;2007;96308
